section,strat_m,d13C,d18O,unit,lithology,location,northing,easting,87Sr/86Sr,Sr_ppm,Mn/Sr,Rb/Sr,carb_perc
U1338,168,2.17,-3.002469686,Sh2,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1338,170,3.496,0.370952734,Sh2,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1338,172,2.601,-8.140801782,Sh2,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1338,174,2.847,0.161103687,Sh2,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1338,176,2.56,0.430343974,Sh2,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1338,178,1.909,-2.378861668,Sh2,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1338,180,1.553,-1.258346944,Sh2,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1338,182,1.991,-0.240777035,Sh2,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1338,184,3.006,0.03539223,Sh2,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1338,186,1.436,-0.931695125,Sh2,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1338,188,2.464,0.358084633,Sh2,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1338,190,2.738,-0.219990101,Sh2,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1338,192,2.222,-1.587968325,Sh2,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1338,194,2.602,-4.296208859,Sh2,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1338,196,2.027,-1.337535264,Sh2,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1338,198,1.744,-2.298683494,Sh2,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1338,201,2.195,-0.604053452,Sh2,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1338,203,2.399,-1.494922049,Sh2,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1338,205,1.762,-0.091309082,Sh2,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1338,207,2.553,-2.39172977,Sh2,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1338,209,3.307,-4.828750309,Sh2,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1338,211,3.309,-0.696109874,Sh2,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1338,213,3.66,1.542939866,Sh2,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1338,215,3.196,-0.996035635,Sh2,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1338,217,2.962,-1.754263796,Sh2,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1338,219,2.677,-4.291259589,Sh2,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1338,221,2.819,-2.519420935,Sh2,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1338,223,0.054,-0.955451621,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1338,225,2.051,-1.722588468,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1338,227,2.306,-1.627562485,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1338,229,3.209,-0.926745855,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1338,231,1.917,-1.807715912,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1338,233,2.212,-1.546394457,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1338,235,2.964,-1.492942341,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1338,237,3.281,-4.478341995,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1338,239,3.922,-1.862157882,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1338,241,3.09,-1.825533284,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1338,242,2.674,-1.071264538,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,244,2.5685,-1.635481317,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,246,3.7075,-0.220979955,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,248,3.3685,-0.173466964,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,250,3.5545,-1.454338035,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,252,2.5005,-0.955451621,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,254,3.9415,-2.873788666,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,256,3.5335,-2.928230636,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,258,3.8955,-4.022019302,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,260,3.7475,-4.097248206,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,262,3.3955,0.204657263,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,264,4.0155,-1.783959416,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,266,3.3415,-2.338277654,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,268,3.5845,-5.032660233,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,270,4.7025,-0.18732492,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,272,3.3085,-0.247706013,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,274,4.1515,-1.636471171,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,277,4.6775,0.308591933,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,279,3.2285,-3.47166048,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,281,2.6165,-0.240777035,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,283,4.6565,-4.270472655,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,285,4.6425,-2.393709478,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,287,4.4125,-3.290517199,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,289,4.2655,0.295723831,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,291,4.3265,-1.302890374,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,293,4.6365,-1.28210344,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,295,3.2755,-1.233600594,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,297,3.5685,-1.439490225,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,299,3.6535,-0.668393962,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,301,3.4115,-0.983167533,Sh3,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,303,2.2215,-0.236817619,Sh4,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,305,3.0975,-0.343721851,Sh4,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,307,2.7055,-1.72555803,Sh4,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,309,1.5565,-2.96881465,Sh4,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,311,2.2155,-0.593165058,Sh4,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,313,0.7005,0.014605296,Sh4,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,315,3.5798,-0.601875773,Sh4,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,317,2.6808,-1.223504083,Sh4,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,319,1.1045,0.089834199,Sh4,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,321,1.2685,-0.1576293,Sh4,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,323,2.0125,-1.680024746,Sh4,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,325,1.2598,-1.079975254,Sh4,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,327,0.2838,-0.141593665,Sh4,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,329,0.7148,-2.305414501,Sh4,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,331,1.3458,-0.629591685,Sh4,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,333,-1.6762,-0.688982925,Sh4,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,335,-0.4992,-0.028750309,Sh4,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,337,-1.2982,-0.705810443,Sh4,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,339,0.9478,-0.046567681,Sh4,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,341,-0.7802,-0.636520663,Sh4,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1339,343,2.5208,-1.186879485,Sh4,d,Ol Mountain,N46 41.938',E96 22.287',,,,,
U1341,0,3.391142857,-1.456317743,Sh2,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,2,3.498142857,-0.70996783,Sh2,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,4,1.988142857,-1.009893591,Sh2,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,6,4.226142857,-3.348918585,Sh2,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,8,4.153142857,-4.271462509,Sh2,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,10,3.321142857,-1.975991091,Sh2,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,12,3.659142857,-1.162331106,Sh2,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,14,3.231142857,-1.030680525,Sh2,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,16,4.226142857,-4.58128681,Sh2,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,18,4.502142857,-1.460277159,Sh2,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,20,4.430142857,-4.273442217,Sh2,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,22,3.948142857,-2.128428607,Sh2,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,24,3.731142857,-0.70996783,Sh2,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,26,4.076142857,-0.626820094,Sh2,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,28,4.636142857,-2.78569166,Sh2,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,30,3.664142857,-5.429591685,Sh2,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,32,2.395142857,-1.172229646,Sh2,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,34,1.792142857,-1.965102697,Sh2,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,36,2.802142857,-8.894080673,Sh2,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,38,2.008142857,-2.98366246,Sh2,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,40,2.895142857,-1.18806731,Sh2,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,42,5.633142857,-0.51199703,Sh2,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,44,4.080142857,-1.561242267,Sh2,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,46,3.837142857,0.219505073,Sh2,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,48,3.091142857,-0.77925761,Sh2,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,50,2.930142857,-3.035134868,Sh2,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,52,2.352142857,-3.781484781,Sh2,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,54,3.461142857,-5.91363029,Sh2,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,56,4.308142857,-1.737436278,Sh2,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,58,4.117142857,-2.507542687,Sh2,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,60,4.049142857,-0.917837169,Sh2,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,62,4.004142857,-0.801034397,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,64,2.787142857,-2.385790646,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,66,3.703142857,-1.444439495,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,68,4.183142857,-1.436520663,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,70,3.903142857,-0.796085127,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,72,4.245142857,-0.222959663,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,74,3.756142857,-5.083142786,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,76,3.990142857,-2.081905469,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,78,4.035142857,-1.582029201,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,80,3.668142857,-2.524370205,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,82,3.632142857,0.003716902,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,84,3.459142857,-1.597866865,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,86,5.182142857,0.049250186,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,88,4.762,-0.06854244,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,90,4.693714286,-1.347999434,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,92,4.776714286,-3.059456994,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,94,4.471714286,-6.724886344,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,98,4.798714286,-1.94389154,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,100,4.386714286,-3.771162018,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,102,4.827714286,-1.785514901,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,104,4.616714286,-1.233176371,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,106,5.342714286,-3.951315445,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,108,4.498714286,-1.169825715,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,111,5.805714286,-0.43535405,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,113,4.775714286,-3.08321349,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,115,6.083714286,-0.828326086,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,117,3.164714286,-1.443025418,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,119,4.374714286,-3.698902676,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,121,4.074714286,-0.838224626,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,123,4.615714286,-0.567004631,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,125,4.323714286,-0.404668576,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,127,4.547714286,1.706689999,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,129,4.773714286,-0.208677484,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,131,3.090714286,-0.28192668,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,133,4.407714286,-0.282916534,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,135,4.015714286,-0.870889808,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,137,4.117714286,-0.117610917,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,140,3.207714286,-2.683312476,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,143,4.478714286,-0.225505002,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,145,3.975714286,-1.069850461,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,147,4.152714286,-0.293804928,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,149,4.836714286,-0.559085799,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,151,4.623714286,-0.625406017,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,153,5.716714286,-1.214369145,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,155,5.079714286,-0.530380033,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,157,2.329714286,-0.516522077,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,159,2.633714286,-0.988682434,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,161,2.820714286,-1.619219429,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,163,3.750714286,-1.206450313,Sh3,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,165.3,4.089714286,-0.177002156,Sh4,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,167.5,3.176714286,-2.274502775,Sh4,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,169.5,3.054714286,-0.118600771,Sh4,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,171.5,3.552714286,-0.428425072,Sh4,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,173.5,3.705714286,-0.439313466,Sh4,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,175.5,4.617714286,-2.103258034,Sh4,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,177.5,3.397714286,-1.732062785,Sh4,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,179.5,3.258714286,-1.027286739,Sh4,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,181.5,2.727714286,-0.338348358,Sh4,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,183.5,3.228714286,-0.315581716,Sh4,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,185.5,3.072714286,-1.320283522,Sh4,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,187.5,4.798714286,-2.687271892,Sh4,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,189.5,3.693714286,-0.327459964,Sh4,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,191.5,2.449714286,-0.498704705,Sh4,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,193.5,3.417714286,-0.576903171,Sh4,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,195.5,3.059714286,-3.072325096,Sh4,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,197.5,2.773714286,-0.749137766,Sh4,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1341,199.5,2.682714286,-1.757798989,Sh4,d,Khevtee Tsakhir Range,N46 38.975',E96 51.752',,,,,
U1329,0,3.218,-2.179052568,Sh2,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,2,4.262,-1.709861774,Sh2,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,4,3.411,-3.124363135,Sh2,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,8,3.268,-3.758859547,Sh2,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,10,3.251,-3.786575459,Sh2,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,12,3.165,-3.411420794,Sh2,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,14,2.731,-4.039978082,Sh2,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,16,1.724,-4.863536607,Sh2,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,18,1.885,-5.051608866,Sh2,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,20,2.069,-3.009540071,Sh2,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,22,2.223,-3.031316859,Sh2,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,24,2.495,-2.824437374,Sh2,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,26,2.73,-2.832356206,Sh2,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,28,1.809,-4.206273553,Sh2,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,30,1,-4.629931064,Sh2,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,32,1.321,-2.723472266,Sh2,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,34,3.923,-3.636117651,Sh2,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,36,4.207,-3.024387881,Sh2,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,38,4.378,-3.387664298,Sh2,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,40,4.017,-3.277790504,Sh2,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,42,3.876,-2.829386644,Sh2,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,48,3.309,-2.834335914,Sh2,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,50,2.699,-5.445570757,Sh2,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,52,3.884,-4.645768728,Sh2,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,54,2.832,-3.47972072,Sh2,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,56,2.808,-3.419339626,Sh2,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,72,0.1818,-20.45141797,Sh2,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,74,1.0398,-3.95946053,Sh2,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,76,1.057,-4.423051578,Sh2,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,80,0.445,-4.329015449,Sh2,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,82,1.042,-3.125352989,Sh2,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,84,0.852,-5.410925867,Sh2,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,86,0.434,-6.269129282,Sh2,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,88,2.549,-3.503477216,Sh2,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,90,3.854,-1.717780606,Sh3,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,92,3.479,-2.906595256,Sh3,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,94,3.873,-4.271603917,Sh3,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,96,1.285,-3.023398027,Sh3,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,98,1.504,-6.637354969,Sh3,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,100,2.249,-3.226318097,Sh3,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,102,3.102,-4.207263407,Sh3,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,104,3.412,-3.565838017,Sh3,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,106,3.55,-2.173113444,Sh3,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,108,1.962,-5.231762294,Sh3,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,110,2.394,-3.545051084,Sh3,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,112,3.103,-3.482690282,Sh3,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,114,3.255,-3.215429703,Sh3,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,116,2.708,-1.728669,Sh3,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,118,2.482,-2.049381695,Sh3,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,120,3.137,-2.150346802,Sh3,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,122,0.697,-2.440374023,Sh3,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,124,2.515,-1.957325273,Sh3,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,126,3.277,-1.561383674,Sh3,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,128,2.498,-3.586624951,Sh3,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,130,2.6888,-3.019891116,Sh3,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,132,1.9838,-5.094625093,Sh3,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,134,1.8208,-6.019148726,Sh3,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,136,0.7938,-7.69200198,Sh4,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,138,0.0118,-6.009250186,Sh4,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,140,-0.3052,-3.115906954,Sh4,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,142,0.4688,-5.671709973,Sh4,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,144,-0.0462,-7.337634249,Sh4,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
U1329,146,-1.1482,-7.148572136,Sh4,d,Zuun-Arts Mountain,N47 14.243',E96 29.243',,,,,
